filename,content
003_transcriptions_v3/PD-053-pic-1-sportsman.txt,"[00:00:00 - 00:16:18]: Один человек говорит другому, что у него всё не так с фигурой, что он недостаточно силён, крепок. Он этот мужчина после разговоров проходит и видит журнал.
[00:16:53 - 00:33:22]: С тем, как стать сильнее, читает, изучает его, пытается начать делать тренировки. Для него это сначала ужасно сложно. Э-э-э в какой-то момент штанга падает ему на ногу, и он понимает, что
[00:33:74 - 00:50:08]: Это не то, чем он может заниматься, потом пытается пойти на бокс. А-а, получается то же самое, то есть неудачи. Он выбрасывает все эти тренажёры, получается.
[00:50:77 - 01:05:48]: А-а потом приходит к портному, чтобы тот сшил хороший костюм и хорошая одежда смотрится на нём по-другому, и он рад отражению в зеркале.
"
003_transcriptions_v3/PN-307-pic-1-sportsman.txt,"[00:00:00 - 00:15:43]: Встретились однажды человек, занимающийся тяжёлой атлетикой, и человек, бегающий на длинной дистанции. Встретились, поговорили и
[00:16:06 - 00:33:08]: Силач сказал, что блин, ну что такое доходяга? С такой мышечной массой долго не протянешь. И бегун на длинной дистанции решил всё-таки заняться спортом, поднакачать мышечную массу, потому что он прекрасно понимал, что без мышечной массы тоже
[00:33:15 - 00:55:12]: Далеко не убежишь. Он озадачился этим вопросом, изучил массу литературы, специальных журналов для того, чтобы накачать себе те мышцы, которые ему нужны и необходимы. Естественно, раз он никогда не занимался тяжёлой атлетикой, ему для начала всё это давалось очень непросто.
[00:55:39 - 01:11:39]: Во-первых, он не обладал нужными знаниями, он не обладал нужной техникой, он не знал, с какой стороны нужно подойти к тому или иному снаряду, и у него изначально не так-то всё и получалось. Он страдал, мучился.
[01:11:85 - 01:29:38]: Ему было больно, он нарушал правила техники безопасности, получал травмы. Э-э-э. И когда он понял, что тяжёлая атлетика не совсем его, решил попробовать заняться каким-то другим видом спорта.
[01:29:77 - 01:45:24]: Предположим, боксом, но после первой же тренировки он осознал, что он тоже не боксёр. Что же делать? Как найти выход из этого положения? Ну, он же бегун, он же умный мужик.
[01:45:87 - 02:05:49]: И он понял, что необязательно ходить в обтягивающих там штанишках, пиджачке, плащике. Нужно сшить хороший пиджак. Он однажды прочитал, что лучшая портная — это в Лондоне. И он поехал в Лондон, чтобы ему настоящий английский портной шёл из настоящего английского твида.
[02:05:74 - 02:21:54]: Замечательный модный костюмчик. Ну, в принципе, приехав в Лондон, обратился к самому продвинутому портному, объяснил свои проблемы, свои задачи, и портной таки сшил ему пиджак вместе с брюками.
[02:22:06 - 02:31:21]: Он стал красавчиком, выглядеть более презентабельно, и не понадобились ему длинные тяжёлые тренировки с ненужными штангами и гантелями.
"
003_transcriptions_v3/PD-050-pic-1-sportsman.txt,"[00:00:00 - 00:16:93]: Жил-был один человек, худощавый, забитый однажды он увидел витрину с журналами.
[00:16:97 - 00:23:50]: Мускулистых спортсменов купил.
[00:42:50 - 00:57:99]: Он пытался сначала поднять обеими руками, затем задумался, пытался задумался над тем, как её поднять, потом попробовал с другой стороны.
[01:02:16 - 01:18:88]: Уронил себя на ногу и закричала Коля. После этого он решил заняться боксом. Боксировал он на че прикреплён.
[01:20:05 - 01:35:42]: Меча одной рукой, другой рукой приготовился ударить и ударился.
[01:37:50 - 01:57:49]: Он слишком сильно это сделал, чтобы неудачного
[01:57:98 - 02:14:06]: После неудачной попытки заняться спортом, я выкинул инвентарь и пошёл к
[02:15:09 - 02:32:58]: Попросив его сшить ему костюм, который бы давал ощущение, давал вид того, что у него есть
[02:33:07 - 02:43:02]: Ещё этот костюм. Мужчины с радостью.
"
003_transcriptions_v3/PD-087-pic-1-adventure.txt,"[00:00:00 - 00:18:13]: Женщина говорит ребёнку оставаться в коляске. Но когда женщина заходит в магазин, ребёнок вылезает из коляски и идёт на прогулку. Проходит через толпы людей, встретил собаку, прошёл мимо.
[00:19:11 - 00:31:18]: Оставленных машин прошёл в трубу. И когда он вернулся к коляске, женщина вышла к тому моменту, как он уже залез обратно. Соответственно, она ничего не заметила.
"
003_transcriptions_v3/PD-087-pers-1-trip.txt,"[00:00:00 - 00:15:67]: Мы ездили с танцами в Турцию куда-то там. Там были очень приятные жуки, я очень боюсь.
[00:16:72 - 00:31:80]: Да, они были такие большие, чёрные. Их все боялись. Тем не менее, они были всегда вот прямо рядом с водой, где мы купались. И что мне стало делать конкретно?
[00:32:51 - 00:50:09]: А-а, мы приехали домой, и все пишут в чат, как находят этих мужиков у себя в вещах. Мы открываем чемодан, и там куча-куча этих жуков. Это было страшно. Угу. Не очень приятное воспоминание. Да, наоборот.
"
003_transcriptions_v3/PD-073-pers-1-present.txt,"[00:00:00 - 00:20:24]: Запомнилась в 18 лет купили собаку. Ладно, сейчас я поставлю беседу. Извините, я вас перебью и потом ко мне в процедуру. Я как раз поставлю тебя возьму.
[00:20:53 - 00:21:78]: Хорошо. Ладно.
"
003_transcriptions_v3/PD-051-pic-1-sportsman.txt,"[00:00:00 - 00:20:21]: Два человека он идёт мимо журналов в киоске, увидел, купил один журнал и прочитал, увидел в нём картинку накаченного мужчины и решил, что ему нужно стать таким же. Он
[00:20:33 - 00:36:10]: Гантели, штанги. Тренировался на боксерской груше. У него ничего не вышло, потому что она ударила его по лицу. Он всё это выкинул и пошёл к
[00:36:31 - 00:41:89]: Чтобы ему сшили такой костюм, вроде того, что она хочет.
"
003_transcriptions_v3/PN-221-pers-1-trip.txt,"[00:00:00 - 00:17:42]: Ну, такая самая яркая, запоминающаяся поездка в плане путешествия у нас была одна, это за границу, да, когда мы ездили в Таиланд. Почему она больше всего мне запомнилась? Потому что это совсем необычное, что-то новое, то есть это не наша страна.
[00:17:83 - 00:38:80]: А-а, другие абсолютно традиции, другие люди, другой язык. Рассказать, что нужно именно? Мои впечатления или что мы делали в поездке? Твои впечатления, что делали? Всё, что угодно. Угу. Хорошо. Ну вот, то есть эта поездка больше всего мне запомнилась, потому что действительно это какой-то выход из зоны комфорта.
[00:38:89 - 00:55:34]: Первый раз я была за границей, и всё такое новое, неизвестное, и ты понимаешь, что ты находишься не в своей стране и в случае чего тебя даже не поймут на твоём языке, на русском не с кем поговорить. То есть только английский, который ты не знаешь очень хорошо.
[00:55:76 - 01:13:90]: А-а, то есть, ну, дос- но как оказалось, несмотря на то, что мы жили не в Центральном районе и, например, в кафе, не было даже меню на английском языке, ну и, конечно, тем более на русском. То есть всё было только на их родном языке, то есть на тайском. Однако всегда удавалось объяснить с людьми
[01:13:94 - 01:29:73]: Где-то на пальцах, где-то на картинках показать то, что мы хотим. А-а, и это было тоже своеобразным опытом, и достаточно интересно и увлекательно. Очень интересно было, когда мы поплыли на остров купаться, загорать в чистейшей воде.
[01:29:89 - 01:45:17]: Очень тёплый, но, как оказалось, на обратную дорогу мы не взяли с собой средств для того, чтобы купить билеты и приплыть обратно. Выход был один — это пройти полностью остров на другую пристань.
[01:45:29 - 02:00:53]: Где были билеты подешевле? По-моему, у нас всё-таки должно было на них хватить. То есть мы решили идти туда. И в итоге мы шли действительно весь остров под палящим солнцем, в жару +35. Это очень было так
[02:00:82 - 02:18:45]: Тяжело, но тоже своеобразное приключение, потому что встретили барана огромного, который подошёл к нам вплотную. Но он, правда, тоже нас боялся, поэтому быстро скрылся с наших глаз. И благополучно мы добрались до пристани и вернулись последующим к своему отелю.
[02:19:23 - 02:23:04]: Поэтому это тоже такое яркое впечатление, которое отложилось в памяти.
"
003_transcriptions_v3/PN-219-pers-1-present.txt,"[00:00:00 - 00:16:36]: Да. Угу. Однажды мне подарили одноклассник подарил мне термос, с волком. Там был рисунок волка на термосе. И я пробовал его брать.
[00:16:66 - 00:27:04]: ... школу, но он оказалось вообще не грел. То есть, это была просто бутылка в виде термоса. Так он у меня простоял и никто им не пользовался. Я не знаю, где он сейчас.
"
003_transcriptions_v3/PN-306-pic-1-winterday.txt,"[00:00:00 - 00:16:11]: Однажды утром я проснулся и увидел, что идёт снег. Мне так захотелось пойти погулять, что я быстренько оделся и побежал на улицу, на двор. Снега было настолько много, было так весело.
[00:16:85 - 00:31:80]: Что я пустился бегать и кувыркаться по нему, стал скручивать снежный шарик и потом подумал, почему бы мне не сделать снежную бабу? Вот. Стал я лепить снежную бабу, весёлый, счастливый такой
[00:32:70 - 00:42:45]: И вдруг чувствую такой удар мне по голове. Бабах! Я поворачиваюсь, а это соседний парень постарше меня возрастом, кидает в меня снежком.
[00:58:63 - 01:15:20]: Шёг и залимонил ему прямо в затылок. Дядька, конечно, очень сильно разозлился, повернулся и побежал за мной. Но я от него убежал в конце концов. Потом всё-таки я решил покататься на санках.
[01:15:59 - 01:30:90]: Взял санки и пошёл на горку. Пришёл на горку и пустился ехать с неё. Но горка была такая длинная, сани такие неуправляемые, что я закатился куда-то совсем не туда, практически на дорогу.
[01:31:84 - 01:48:26]: Меня отругал милиционер, который стоял на дороге и регулировал движение. Потом меня отругал дворник, который убирал снег. Я чуть не попал под машину и весь измученный, мокрый, но весёлый припёрся домой.
[01:48:67 - 01:52:14]: Конечно, мне пришлось выслушать от мамы всякое.
"
003_transcriptions_v3/PN-027-pic-1-sportsman.txt,"[00:00:00 - 00:18:57]: История про спортсмена. Эта история начинается с того, как мужчина худощавого телосложения прогуливался по улице и встретил другого мужчину, который был сильнее и выше него. Тогда этот худощавый мужчина задумался о том, что он хотел бы быть похож на того мужчину.
[00:18:99 - 00:36:53]: И к его счастью, он наткнулся на витрину, где были журналы и плакаты, которые демонстрировали накачанных людей и упражнения и советы о том, как добиться такого. Тогда этот худощавый мужчина решил, э-э-э
[00:37:40 - 00:56:22]: Взяться за это дело, и он не рассчитал свои силы. Он начал очень упорно тренироваться, но он сразу взял очень много нагрузки на себя, что повлекло за собой э-э травмы и неудачи.
[00:57:01 - 01:12:66]: Это расстроило мужчину, и он решил, что он не хочет больше этим заниматься, и тогда он решил выкинуть весь свой инвентарь и просто покончить с этим делом.
[01:15:41 - 01:31:89]: Через какое-то время он оказался через какое-то время ему понадобилось купить костюм, и когда он пришёл, э-э...
[01:35:39 - 01:45:34]: Работник, который там продавал костюмы, он измерил худощавого мужчину, и оказалось, что он уже совсем не худощавый, и
[01:49:33 - 01:58:29]: А очень даже накачанный, и в конце концов прежний худощавый мужчина стоял перед зеркалом и был очень горд за себя.
"
003_transcriptions_v3/PD-063-pers-1-present.txt,"[00:00:00 - 00:17:90]: А-а, наверное, самый мой запомнившийся подарок — это, во-первых, он был сделан собственноручно, и к нему ещё прилагалась а-а покупка. Это сделала мне моя подруга, когда я лежала, собственно говоря, в больнице здесь.
[00:18:88 - 00:34:30]: Вот. Она сделала открытку, в которой написала очень интересное пожелание. И она купила мне ещё свитер и кофточку, которую я очень хотела.
[00:35:24 - 00:52:37]: А, собственно говоря, этой открытке было написано: «Пускай твой ум будет холодным как лёд, а эмоции горящие как пламя». И добавила, чтобы я не перепутала от греха подальше.
[00:52:81 - 01:09:18]: Вот. В целом, наверное, мне было важно не то, что она купила, а то, что она сделала и написала посредством собственных мыслей. Вот. Потому что для меня подарок — это всё-таки, ну
[01:09:47 - 01:19:68]: Не какая-то материальная штука. Это то, во что человек вкладывает свою душу. Угу. В принципе, всё.
"
003_transcriptions_v3/PD-057-instr-1-chair.txt,"[00:00:00 - 00:18:76]: Если честно, я не знаю, как называется части стульев. В этом загадка задания, что нужно попробовать их самой назвать как-то. Хорошо. Это точно стул? Табурет написан.
[00:19:21 - 00:35:87]: Они все называются как-то странно. Хорошо. Первым делом нужно взять дощечку, которая станет нашим седалищем.
[00:36:61 - 00:53:91]: И вкрутить в неё структуру из двух палок и перегородки между ними так, чтобы перегородка была дальше.
[00:55:43 - 01:10:50]: Как можно дальше от дощечки табуреты в эту балку с перекладиной, в эти балки с перекладиной.
[01:10:72 - 01:27:15]: Нужно перпендикулярно ввинтить ещё две балки так, чтобы они были параллельны плоскости дощечки.
[01:28:69 - 01:45:93]: Затем мы к этим двум балкам прикрепляем другую конструкцию из двух балок и перегородки, точно такую же, как первую. И прикручиваем и к табуретке, и к перекладине балкам сразу.
[01:46:86 - 02:02:62]: Затем переворачиваем стул. И на стоп.
[02:03:06 - 02:24:14]: Ага. И на те балки, которые соединяют те балки, которые мы изначально использовали для того, чтобы соединить две конструкции
[02:24:66 - 02:40:98]: которые должны быть ещё и параллельно основе табуретки на них мы заворачиваем
[02:41:60 - 02:58:33]: Вокруг каждой из этих балок нужно обернуть кусочек данной ткани так, чтобы между балками всё ещё оставалось
[02:59:32 - 03:08:65]: Не натянутая ткань. Угу. Мы получили стул.
"
003_transcriptions_v3/PN-065-instr-1-table.txt,"[00:00:00 - 00:17:86]: Положите столешницу лицевой стороной вниз на какой-нибудь мягкий коврик, чтобы не поцарапать её. Сверху положите нижнюю часть столешницы пазами вверх. В пазы по короткой стороне
[00:18:27 - 00:36:97]: Вставьте ножки стола. Сверху установите также в пазы ножки стола по длинной стороне. Закрепите ножки у основания, то есть там, где вы их вставили в столешницу.
[00:38:84 - 00:57:77]: На края ножек прикрепите специальные противоскользящие подставки. Ножки закрепите шурупами. Нижнюю часть стола.
[00:58:43 - 01:13:62]: То есть вторую столешницу, которую вы положили на первую, приподнимите и закрепите также к ножкам. Когда вы перевернёте, у вас получится стул-стол.
[01:14:04 - 01:22:34]: С верхней поверхностью. Чуть ниже будет ещё одна поверхность. Стол будет стоять на четырёх ножках.
"
003_transcriptions_v3/PN-226-pic-1-winterday.txt,"[00:00:00 - 00:15:87]: Так, маленький мальчик увидел, что в окошко увидел, что пошёл снег. Он быстренько оделся и побежал на улицу.
[00:16:77 - 00:33:96]: Он катался с горки, лепил снеговика. Только у него не снеговик получился, а по мне, так, это какой-то медведь. Вот. И он решил, что медведю холодно. Взял, надел на него свою шап.
[00:34:96 - 00:50:33]: Потом тут прибежал ещё какой-то мальчишка, стал бросать в него снежки. Потом он чего-то обиделся, этот мальчишка, разревелся, вот, и решил отомстить.
[00:50:58 - 01:06:97]: Тоже схватил снежки и бросил, резко развернулся и бросил. Но оказалось, что он попал в пожилого старенького человека. И дедушка этот или не знаю, кто это, дяденька.
[01:07:68 - 01:23:93]: Очень рассердился и стальчика гонять. Мальчик потом куда-то пошёл дальше. Я не знаю, куда он пошёл, почему пошло.
[01:24:42 - 01:40:55]: И стал кататься с горки. И похоже, эта горка прямо очень какая-то или лыжи, или горка. Вот. И он стал кататься, и эта горка выходила на дорогу.
[01:42:34 - 01:57:98]: Его поругал милиционер, что здесь нельзя кататься. Мальчик пошёл дальше. Что-то я не пойму, что здесь такое, честно говоря.
[01:59:01 - 02:10:33]: Его потом, а он потом решил пойти, наверное, домой. Его машина что ли обрызнула. И он домой пришёл весь грязный, чумазый. Его бабушка стоит.
"
003_transcriptions_v3/PN-303-pic-1-sportsman.txt,"[00:00:00 - 00:12:55]: Жил-был мужчина, обычный такой, средних лет. И однажды увидел он на улице грозного качка. А-а-а
[00:13:51 - 00:28:70]: Пол он шёл, посмотрел на журналы, которые рекламировали, как можно подтянуть свою форму и стать более накачанным, и решил повторить, что он там увидел. Пришёл он в спортзал.
[00:29:44 - 00:47:19]: Увидел штангу, попытался её поднять. Не получилось. Тяжёлая штанга. Попытался он её поднять с одного конца длины, чтобы снять, не удержал, уронил на ногу.
[00:49:40 - 01:06:60]: Пошёл к другому упражнению. Там была груша боксёрская боксёрская груша, а она отрикошетила ему в лицо. В итоге сказал он, что не надо это ему ничего, выкинул
[01:07:10 - 01:20:45]: И штангу, и грушу, и перчатки боксёрские пошёл в ателье и просто сшил себе пиджак с накладками, чтобы он выглядел более накачанным.
"
003_transcriptions_v3/PD-057-pic-1-sportsman.txt,"[00:00:00 - 00:16:60]: Два человека разной комплекции молодой человек увидев
[00:17:09 - 00:34:13]: Да, я понимаю, да. Более крупного и злого человека, который вызывал у окружающих страх.
[00:35:26 - 00:52:03]: Решил, что ему бы тоже хотелось чего-то подобного и пытался начать заниматься спортом иногда у него не очень получилось, он решил забить.
[00:52:15 - 00:55:48]: И вместо этого просто сделать вес, что он стал сильнее.
"
003_transcriptions_v3/PD-080-pic-1-adventure.txt,"[00:00:00 - 00:19:20]: Мама собирается выйти из дома, и когда она выходит, то малыш пытается выбраться из коляски.
[00:21:90 - 00:37:32]: Вылез из коляски и вышел на улицу. Там он встретил много разных людей и собак. Когда он шёл дальше, он увидел машину, и от машины
[00:37:59 - 00:59:43]: И среди них обнаружил трубу в опасную зону вышел из неё как мама вернулась, за ним залез в коляску.
[00:59:54 - 01:02:13]: А мама потом повезла его на прогулку.
"
003_transcriptions_v3/PD-099-pers-1-trip.txt,"[00:00:00 - 00:15:01]: Да, путешествие было по маленькому городу Палерма на острове Италии путешествие. Мы поехали туда семьёй, было очень много людей, было очень весело.
[00:15:58 - 00:36:56]: А-а, сначала мы поехали на пляж, потом мы приехали в гостиницу, которая была расположена посередине пустыни, и было очень красиво и запоминающе. Потом мы поменяли отель, приехали в маленький городок, где купались, кушали в местной кофейне.
[00:37:13 - 00:41:62]: А-а, и вечером гуляли по ночной дане. Вот так.
"
003_transcriptions_v3/PN-226-pers-1-trip.txt,"[00:00:00 - 00:15:25]: Ну, самое последнее у меня, наверное, было запомнилось, как мы ездили в отпуск в Геленджик вместе с мужем. Это помимо того, что это было ещё и
[00:15:87 - 00:32:81]: Знаменательная дата, потому что эта поездка совпала с днём нашей свадьбы. Вот ехали мы, поехали мы вдвоём на машине. Заезжали к родственникам к одному дядьке с тёткой, к другому.
[00:33:20 - 00:50:41]: Дядя с тётей. Вот. И потом приехали в Геленджик. Сама дорога была для меня, в принципе, немножко утомительной, потому что я не люблю всё равно долго ехать на машине. Вот. И помимо этого, ещё когда ехали, было
[00:50:77 - 01:06:36]: Очень сильный дождь. Меня очень впечатлило то, что я никогда не видела, что так быстро работают дворники на машине. То есть, для меня это тоже было большим удивлением. Когда приехали в пансионат
[01:07:12 - 01:25:11]: Нас довольно-таки радужно очень встретили. Вот заселились мы в номер и пошли в столовую. Для меня тоже было очень неожиданностью то, что это был шведский стол. Очень вкусно кормили, очень было так вот прямо
[01:25:85 - 01:43:74]: И сам пансионат очень красивый. Там бассейн, красивый фонтаны, много зелени. Вот, помимо этого, ещё был развлекательный центр, у нас входила в наш отдых.
[01:44:06 - 02:01:41]: Посещение Хамама, посещение боулинга, э-э, посещение кинотеатра впечатлило. Вот. Также никаких никакие экскурсии мы, конечно, не ходили, мы очень много гуляли практически.
[02:01:81 - 02:17:78]: Э-э-э целыми днями, скажем так, с утра до обеда и с обеда до ужина и после ужина тоже немножко прогуливались. Вот, очень понравился город, очень чисто.
[02:17:83 - 02:34:35]: Очень красивая набережная, очень много зелени, фонтанов. Вот очень поразил такой, скажем, я не знаю, причал или пирс, который уходил глубоко в море, далеко.
[02:34:96 - 02:50:13]: Где-то метров двести ориентировочно. Здесь стояли очень красивые яхты, которые одна даже яхта даже запомнила, как она называлась, Идиал очень огромная никогда не видела.
[02:51:49 - 03:08:92]: Поразило, что очень много музыкантов пели по вечерам, причём очень разный репертуар. Вот. А ещё очень поразил
[03:09:11 - 03:27:54]: Художник, скажем так, уличный он, наверное, называется, который рисовал красками из баллончиков. Мы даже один вечер долго наблюдали за его творчеством. И на следующий день мы даже приобрели у него картины.
[03:28:50 - 03:44:73]: То есть под большим впечатлением то, что он смог понять нас и изобразить именно на картине то, что, в принципе, мы очень хотели увидеть. Там была влюблённая пара.
[03:44:97 - 04:00:14]: Гуляющая по дороге на фоне большой, скажем так, лиловой луны водопад, ёлки, птицы. Ну, в общем, очень нас впечатлило.
[04:00:61 - 04:17:10]: И рисовал он эту картину 11 минут. Мы даже засняли это на видео. Вот. Ну, наверное, ещё, наверное, было очень приятно то, что мы были только вдвоём.
[04:17:56 - 04:34:75]: С мужем, скажем, были прекрасные вечера, прекрасные ночи. Какой-то даже, наверное, какая-то новая искра в отношениях, скажем так. То есть, ну, тоже как вот очень
[04:35:16 - 04:53:11]: Положительные эмоции от этой поездки. И ещё, что очень примечательно, почему, наверно, хочу сказать, что запомнилась мне именно эта поездка тем, что проведённые где-то шесть дней, пять ночей, скажем так, в Геленджике.
[04:53:50 - 05:11:56]: Но у меня вот не было, к сожалению того, что ой, а что, уже отпуск закончился? То есть я так отдохнула, что мне достаточно было именно проведённого времени, чтобы привести, скажем так, своё тело, свои мысли
[05:12:48 - 05:15:88]: Порядок, и что я почувствовала, что я реально
"
003_transcriptions_v3/PD-085-instr-1-table.txt,"[00:00:00 - 00:15:10]: Так. Для начала нам нужно взять две самые большие детали в форме овала. На большую из них положить меньшую. Потом мы находим э-э две
[00:16:07 - 00:31:28]: Перекладину и вначале вставляем маленькую в ширину, потом вставляем большую длину. Потом мы привинчиваем к этим перекладинам.
[00:31:82 - 00:47:36]: Маленькие круглые штучки, чтобы этот стол стоял ровнее, видимо. Потом мы
[00:48:96 - 01:07:02]: Берём ещё что-то и прикручиваем овал. Нет, я не кручу. Закрепляем ещё раз, в общем, перекладину, на которой стол стоит.
[01:07:04 - 01:18:29]: И-и-и потом также закрепляем маленький овал чуть ниже, чем высокий, чтобы можно было туда что-нибудь сложить. Конец.
"
003_transcriptions_v3/PD-060-pers-1-present.txt,"[00:00:00 - 00:21:76]: Лучший подарок, который мне запомнился — это был разговор с моим знакомым, после которого я решила, что мне нужно лечь в больницу, потому что до этого я планировала свой
[00:22:30 - 00:38:06]: Суицид, но он дал мне надежду на то, что мне нужно жить, и поэтому я решила, что прежде чем я буду с собой что-то сделать, я дам себе шанс, лягу в больницу, потом уже посмотрю.
[00:39:46 - 00:47:38]: Для меня это самый большой подарок, потому что это жизнь по сути.
"
003_transcriptions_v3/PN-070-pic-1-sportsman.txt,"[00:00:00 - 00:18:08]: А-а, однажды шёл человек, который такой небольшой, худенький, увидел какого-то огромного бугая и-и-и начал задумываться о том, что они как-то различаются между собой внешне. А-а, следующее он увидел ещё и журнал с бодибилдером.
[00:18:69 - 00:38:15]: И решил, что как-то начал его читать и решил, что время вообще за собой как-то начать присматривать, начать за собой следить, пошёл в спортивный зал железо тягать. А-а, ну, начал со штанги и начал с довольно тяжёлых тяжёлых весов.
[00:38:64 - 00:55:21]: И не получилось у него никак её поднять. Он всяко пытался, и двумя руками, и одной рукой, и посередине брался, и конкретно за блины, ничего у него не получалось. В итоге он вообще уронил её себе на ногу, пошёл в бокс, решил, что там, может, получше будет, нашёл себе грушу.
[00:55:92 - 01:07:88]: А-а, надел перчатки, всё, начал как бы боксировать, и в итоге ударила его эта груша по инерции в лицо. Понял, что, короче, нужно забрасывать и железо, и бокс.
[01:08:61 - 01:23:96]: Решил просто пойти к портному, и если ему сошьют костюм, в котором он будет выглядеть больше, и он начнёт чувствовать себя увереннее, не нужны ему никакие мышцы. Сшили ему костюм, и он посмотрел на себя в зеркало, ему хватило без спорта.
[01:24:40 - 01:25:67]: На своей внешности.
"
003_transcriptions_v3/PD-121-pic-1-sportsman.txt,"[00:00:00 - 00:15:37]: Ну, здесь встретились два мужчины. Один очень озабочен своим телом, как он выглядит, он хочет выглядеть самцом таким брутальным. Другой интеллигентный мужчина, но тоже решил, что ему не повредит накачать себе мышцы.
[00:15:96 - 00:37:03]: И вот он решил взяться за это дело очень лихо штанга у него не получилось поднять штангу. Он так устал, так изнаялился бедный, что даже на ногу себе её скинул. Решила попробовать боксом заниматься. Боксёрские груши.
[00:37:59 - 00:55:71]: С ним произошёл ещё больший коллапс. Он получил нос от этой груши, выкинул всё и решил эту проблему другим способом. Он просто пошил себе супер модный костюм с плечиками, а мышцы, ну, кто знает, есть они, нет они.
"
003_transcriptions_v3/PD-080-pers-1-trip.txt,"[00:00:00 - 00:19:36]: Я один раз шла гулять с кошкой спрыгнула в очень глубокую яму. Потом ничего нечего было делать, только вот пойти за ней, чтобы вытащить из этой ямы.
[00:19:60 - 00:34:60]: Я её вытащила и сама в этой яме оказалась и не могла оттуда выбраться. Потом я там кричала, ко мне подошли две женщины и помогли мне выбраться.
"
003_transcriptions_v3/PN-070-pers-1-present.txt,"[00:00:00 - 00:16:66]: А-а, ммм, мне кажется, самый именно запоминающийся был на первом курсе. Мне подарили его, подарила его человек, с которым я когда встречалась. И это было что-то недорогое, это было типа своими руками сделано.
[00:17:17 - 00:33:94]: И это были такие бархатные открытки, на которых человек приклеил такие два пергамента небольших. На одном из них было стихотворение Маяковского, одно, одно из моих любимых. Ну, часть этого стихотворения — отрывок.
[00:34:48 - 00:49:66]: А на втором, э-э, отрывок Бродского. И на второй части этих открыток, э-э, тоже на вот таких пергаментах небольших были нарисованы картинки, одна с Парижем, а другая с заливом таким, похожим на финский.
[00:50:77 - 01:05:91]: А и вот человек сам написал, сам нарисовал, сам сделал. Очень долго это вёз, потому что боялся, что это каким-то образом может испортиться, и говорил, что это нежнее, чем вообще любая кожа на свете, и вот очень хотел сохранить это в
[01:06:01 - 01:06:75]: В идеальном виде.
"
003_transcriptions_v3/PD-055-pic-1-winterday.txt,"[00:00:00 - 00:19:35]: Мальчик Игнат проснулся и решил посмотреть, что происходит за окном. Для этого ему пришлось подвинуть стул и, соответственно, на него встать. С восхищением он наблюдал, что на улице пошёл снег и там очень красиво. Скорее одевшись, он выбежал из дома на улицу.
[00:20:50 - 00:37:86]: И попытался нарисовать своими следами какой-то узор или предмет, что-то нарисовать. И ему было очень радостно от того, что он этим занимался. Далее он покатался с горы на попе и даже нашёл где-то санки и покатался на них.
[00:38:67 - 00:56:84]: Потом он слепил себе снежного медведя, причём в основном морду, надел на него шапку. Потом, а-а, он ввязался в небольшую заурядицу, так как на него кинулись снежком, и он не смог своему обидчику ответить и просто из-за этого плакал.
[00:57:59 - 01:13:09]: Позже он сам решился тоже по смешками и кинул уже дядю, который шёл мимо него с тростью и в шляпе-котелке. Но дядя был явно сильнее его, и мальчику пришлось удирать, потому что его начал
[01:13:42 - 01:28:59]: Догонять обиженный им человек, соответственно, для того чтобы всыпать ему ремня. Но тем не менее день уже подходил к концу Игнат нашёл ещё одну горку, с которой скатился на санях. Скатился он быстро и очень радостно.
[01:29:14 - 01:38:86]: А вот, но милиционер сказал то, что тут нельзя кататься. И, соответственно, показал ему пальцем в другую сторону, чтобы он уходил подальше от дороги.
[01:39:03 - 01:54:66]: Пока он шёл домой, встретил дворника, который пытается убирать снег, который накричал на Игната за то, что он наоборот его раскидывает, пока играет. Ну и, к сожалению, Игната облили из лужи, облил из лужи.
[01:54:94 - 02:07:50]: Проезжающий мимо автомобиль, поэтому домой он пришёл грязным, но очень довольным, хоть мама была и рассержена на него за всю-всю ту грязь, что притащил в квартиру мокрый.
"
